"ano","cidade","pais","total"
"2014","Campinas","BRA - Brasil","92735706.70"
"2014","Belo Horizonte","BRA - Brasil","88600583.02"
"2014","London","ING - Inglaterra","80452173.30"
"2014","Toronto","CAN - Canadá","79851447.25"
"2014","Recife","BRA - Brasil","72035326.46"
"2014","Florianópolis","BRA - Brasil","69446210.80"
"2014","Melbourne","AUS - Austrália","67568957.21"
"2014","Sydney","AUS - Austrália","64857321.43"
"2014","Fortaleza","BRA - Brasil","52908320.79"
"2014","Glasgow","ESC - Escócia","52877435.43"
"2014","Curitiba","BRA - Brasil","44974467.12"
"2014","Brisbane","AUS - Austrália","44422797.98"
"2014","São Carlos","BRA - Brasil","43560894.35"
"2014","Salvador","BRA - Brasil","41763537.35"
"2014","Viçosa","BRA - Brasil","36918999.48"
"2014",NULL,"ING - Inglaterra","32164281.21"
"2014","Belém","BRA - Brasil","32141145.30"
"2014","Perth","AUS - Austrália","31711900.91"
"2014","Leicester","ING - Inglaterra","29854667.65"
"2014","São José dos Campos","BRA - Brasil","28643015.37"
"2014","Manaus","BRA - Brasil","24089700.78"
"2014","João Pessoa","BRA - Brasil","24028601.24"
"2014","Natal","BRA - Brasil","23819572.03"
"2014","Goiânia","BRA - Brasil","23246601.94"
"2014","Adelaide","AUS - Austrália","22515567.45"
"2014","Liverpool","ING - Inglaterra","22488625.13"
"2014","Santa Maria","BRA - Brasil","22420073.69"
"2014","Ribeirão Preto","BRA - Brasil","20663753.40"
"2014","Niterói","BRA - Brasil","19428950.94"
"2014","Pelotas","BRA - Brasil","19126294.57"
"2014","Lavras","BRA - Brasil","17988745.47"
"2014","Vancouver","CAN - Canadá","17844774.80"
"2014","Nottingham","ING - Inglaterra","17199460.02"
"2014","Surrey","ING - Inglaterra","17121535.98"
"2014","Leeds","ING - Inglaterra","17027435.23"
"2014","Campina Grande","BRA - Brasil","16775286.32"
"2014","Thunder Bay","CAN - Canadá","16352312.15"
"2014","Swansea","GAL - Gales","16267548.44"
"2014","Maringá","BRA - Brasil","15608086.36"
"2014","Guelph","CAN - Canadá","15541345.32"
"2014","Winnipeg","CAN - Canadá","14909655.16"
"2014","Ottawa","CAN - Canadá","14536548.01"
"2014","Birmingham","ING - Inglaterra","14127528.29"
"2014","Newcastle","ING - Inglaterra","13209137.74"
"2014","Piracicaba","BRA - Brasil","12786896.48"
"2014","Bristol","ING - Inglaterra","12536031.51"
"2014","Hull","ING - Inglaterra","12374460.78"
"2014","Vitória","BRA - Brasil","12351099.07"
"2014","Belfast","IRN - Irlanda do Norte","12195475.19"
"2014","Derby","ING - Inglaterra","12041070.53"
"2014","Maceió","BRA - Brasil","11770971.16"
"2014","Uberlândia","BRA - Brasil","11703798.05"
"2014","Sheffield","ING - Inglaterra","11569138.83"
"2014","Cambridge","ING - Inglaterra","11554098.63"
"2014","Montreal","CAN - Canadá","11035813.22"
"2014","Salford","ING - Inglaterra","11027180.10"
"2014","Uxbridge","ING - Inglaterra","10903411.74"
"2014","Edinburgh","ESC - Escócia","10195108.61"
"2014","Madrid","ESP - Espanha","9871335.96"
"2014","Rio Grande","BRA - Brasil","9864278.22"
"2014","Brighton","ING - Inglaterra","9742984.62"
"2014","Londrina","BRA - Brasil","9714361.06"
"2014","Campo Grande","BRA - Brasil","9214583.69"
"2014","Manchester","ING - Inglaterra","9010771.40"
"2014","São Cristóvão","BRA - Brasil","8944184.57"
"2014","Windsor","CAN - Canadá","8402701.20"
"2014","Seoul","CRS - Coréia do Sul","8264326.10"
"2014","Cuiabá","BRA - Brasil","8246719.79"
"2014","Regina","CAN - Canadá","7599698.49"
"2014","Dundee","ESC - Escócia","7368963.56"
"2014","Calgary","CAN - Canadá","7255571.93"
"2014","Amsterdam","HOL - Holanda","7255023.21"
"2014","London","CAN - Canadá","6902198.43"
"2014","Teresina","BRA - Brasil","6701215.11"
"2014","St. Catharines","CAN - Canadá","6571790.78"
"2014","Seropédica","BRA - Brasil","6439306.41"
"2014","Groningen","HOL - Holanda","6227682.48"
"2014","São Leopoldo","BRA - Brasil","6200681.18"
"2014","Juiz de Fora","BRA - Brasil","6016237.13"
"2014","Petrópolis","BRA - Brasil","5902776.49"
"2014","Campos dos Goytacazes","BRA - Brasil","5721723.96"
"2014","Ouro Preto","BRA - Brasil","5683080.30"
"2014","Surrey","CAN - Canadá","5630944.50"
"2014","Coventry","ING - Inglaterra","5567503.43"
"2014","Cardiff","GAL - Gales","5548922.09"
"2014","Canberra","AUS - Austrália","5481137.29"
"2014","Barcelona","ESP - Espanha","5416325.01"
"2014","Auckland","NZL - Nova Zelândia","5175094.12"
"2014","Santo André","BRA - Brasil","5169444.21"
"2014","Eindhoven","HOL - Holanda","5107929.27"
"2014","São Luís","BRA - Brasil","5014393.60"
"2014","Dourados","BRA - Brasil","5000748.58"
"2014","Coleraine","IRN - Irlanda do Norte","4822929.87"
"2014","Southampton","ING - Inglaterra","4655866.98"
"2014","Araraquara","BRA - Brasil","4506648.53"
"2014","Sevilla","ESP - Espanha","4443113.45"
"2014","Valencia","ESP - Espanha","4435484.79"
"2014","Bangor","GAL - Gales","4375136.41"
"2014","Edmonton","CAN - Canadá","4354747.14"
"2014","Mossoró","BRA - Brasil","4354203.98"
"2014","Sudbury","CAN - Canadá","4174104.22"
"2014","Waterloo","CAN - Canadá","4051279.28"
"2014","Itajubá","BRA - Brasil","4001472.18"
"2014","Paris","FRA - França","3979529.02"
"2014","Rotterdam","HOL - Holanda","3849453.77"
"2014","Victoria","CAN - Canadá","3803243.82"
"2014","Palmas","BRA - Brasil","3749220.80"
"2014","Ilhéus","BRA - Brasil","3744674.25"
"2014","Lisboa","POR - Portugal","3593607.98"
"2014","Reading","ING - Inglaterra","3538249.01"
"2014","Aberdeen","ESC - Escócia","3516680.21"
"2014","Porto Velho","BRA - Brasil","3516112.66"
"2014",NULL,"ESP - Espanha","3426114.78"
"2014","Lethbridge","CAN - Canadá","3302915.25"
"2014","Chapecó","BRA - Brasil","3244613.09"
"2014","Canterbury","ING - Inglaterra","3157658.93"
"2014",NULL,"GAL - Gales","3131505.44"
"2014","Cascavel","BRA - Brasil","3064002.58"
"2014","Feira de Santana","BRA - Brasil","2972959.22"
"2014","Durham","ING - Inglaterra","2798036.14"
"2014","Jaboticabal","BRA - Brasil","2744293.44"
"2014","Oshawa","CAN - Canadá","2734394.10"
"2014","Zaragoza","ESP - Espanha","2731155.09"
"2014","Petrolina","BRA - Brasil","2683543.88"
"2014","Dunedin","NZL - Nova Zelândia","2644050.50"
"2014","Halifax","CAN - Canadá","2578895.57"
"2014","Aracaju","BRA - Brasil","2565996.14"
"2014","Norwich","ING - Inglaterra","2559145.90"
"2014","Bento Gonçalves","BRA - Brasil","2514299.48"
"2014","Boa Vista","BRA - Brasil","2505544.86"
"2014","Bath","ING - Inglaterra","2491874.41"
"2014","Porto","POR - Portugal","2477141.63"
"2014","Cambridge","EUA - Estados Unidos","2382809.83"
"2014","São João del Rei","BRA - Brasil","2377880.57"
"2014","Leuven","BEL - Bélgica","2362792.92"
"2014","Valladolid","ESP - Espanha","2333647.59"
"2014","Wolverhampton","ING - Inglaterra","2287551.37"
"2014","Ponta Grossa","BRA - Brasil","2266654.81"
"2014","Joinville","BRA - Brasil","2160184.34"
"2014","Blumenau","BRA - Brasil","2116117.27"
"2014","Macapá","BRA - Brasil","2069529.50"
"2014","Enschede","HOL - Holanda","2068649.90"
"2014","Caxias do Sul","BRA - Brasil","2066172.99"
"2014","Uberaba","BRA - Brasil","2050865.81"
"2014","Botucatu","BRA - Brasil","2047057.47"
"2014","Rio Branco","BRA - Brasil","2017331.05"
"2014","Hatfield","ING - Inglaterra","1982888.77"
"2014",NULL,"-","1971994.39"
"2014","York","ING - Inglaterra","1971127.59"
"2014","Ananindeua","BRA - Brasil","1954275.00"
"2014","Cruz das Almas","BRA - Brasil","1952931.32"
"2014","Heerlen","HOL - Holanda","1918163.83"
"2014","Hamilton","NZL - Nova Zelândia","1903000.54"
"2014","Salamanca","ESP - Espanha","1885828.10"
"2014","Bauru","BRA - Brasil","1877539.52"
"2014","Stirling","ESC - Escócia","1873069.68"
"2014","Cáceres","BRA - Brasil","1859278.89"
"2014","St. John's","CAN - Canadá","1843796.93"
"2014","Rio Claro","BRA - Brasil","1826030"
"2014","Christchurch","NZL - Nova Zelândia","1798986.11"
"2014","Itajaí","BRA - Brasil","1789798.50"
"2014","Wellington","NZL - Nova Zelândia","1788484.40"
"2014","Nijmegen","HOL - Holanda","1785035.75"
"2014","Den Haag","HOL - Holanda","1771649.66"
"2014","Coimbra","POR - Portugal","1769015.27"
"2014","São José do Rio Preto","BRA - Brasil","1757782.09"
"2014","Boston","EUA - Estados Unidos","1738505.19"
"2014","Málaga","ESP - Espanha","1725512.28"
"2014","New York","EUA - Estados Unidos","1682118.80"
"2014","Novo Hamburgo","BRA - Brasil","1670630.06"
"2014","Gainesville","EUA - Estados Unidos","1648799.48"
"2014","Criciúma","BRA - Brasil","1631736.55"
"2014","Kingston","CAN - Canadá","1596848.08"
"2014","Munich","RFA - Alemanha","1550317.81"
"2014","Murcia","ESP - Espanha","1545211.96"
"2014","Aberystwyth","GAL - Gales","1545079.56"
"2014","Montes Claros","BRA - Brasil","1534224.31"
"2014","Passo Fundo","BRA - Brasil","1508654.51"
"2014","Braga","POR - Portugal","1487302.73"
"2014","Northampton","ING - Inglaterra","1451808.28"
"2014","Oxford","ING - Inglaterra","1434255.85"
"2014","Bethesda","EUA - Estados Unidos","1419733.40"
"2014","Diamantina","BRA - Brasil","1407076.02"
"2014","Lorena","BRA - Brasil","1406632.25"
"2014","São Bernardo do Campo","BRA - Brasil","1361279.78"
"2014","Canoas","BRA - Brasil","1356692.41"
"2014","Suwon","CRS - Coréia do Sul","1343759.47"
"2014","Alfenas","BRA - Brasil","1331087.88"
"2014","Bradford","ING - Inglaterra","1323572.25"
"2014","Quebec","CAN - Canadá","1278684.07"
"2014","Davis","EUA - Estados Unidos","1231965.06"
"2014","Berlin","RFA - Alemanha","1219890.63"
"2014","Bagé","BRA - Brasil","1193294.93"
"2014","Tampere","FIN - Finlândia","1187651.73"
